product_url,reviewer_id,stars
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00323/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=dass00621/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00675/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00561/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00638/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mida00100/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1sdjs00304v/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00292/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=blor00264/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00704/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00281/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mida00082/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mudr00297/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mimk00208/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00405/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mdvr00343/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1sdam00135/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00615/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00398/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mida00062/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1sdde00744v/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00276v/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=jur00031/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1hawa00347/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00642/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00394/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mida00043/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=jufe00578/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mimk00194/,185585,4
